property_type,district,price_vnd,area_clean,price_per_m2_clean,bedrooms,bathrooms,floors,frontage,acces_road,legal_status,furniture_state,seller_type
Giảm 200tr - bán nhanh lô đất 85m2 trong khu đẹp nhất An Phú - Thuận An,An Phú,3500000000.0,85.0,41176470.59,0.0,0.0,0.0,5.0,7.0,Sổ đỏ/ Sổ hồng,Không rõ,Cao Phương
"Bán nhà chính chủ gửi Điện Biên Phủ, Q10 - giá 9 tỷ VND, DT 75m2, 3PN, 3WC, hàng hiếm giá cực chất",Vườn Lài,9000000000.0,75.0,120000000.0,3.0,3.0,2.0,4.1,6.0,Sổ đỏ/ Sổ hồng,Cơ bản,Lê Thanh Hoàng
"Bán nhà HXH tại Trần Hưng Đạo, 14,8 tỷ, 100m2, 6x17 4PN, 4WC, pháp lý đầy đủ, giá ưu đãi",Chợ Quán,14800000000.0,100.0,148000000.0,4.0,4.0,3.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Lê Trung Hậu
"Cần bán biệt thự 327m2, gần biển Bãi Sau, khu Lạc Long Quân, phường 2, vũng Tàu, giá 28 tỷ",Vũng Tàu,28000000000.0,327.0,85626911.31,5.0,4.0,2.0,10.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ.,Mr Tài Bđs Vũng Tàu
"Huỳnh Tấn Phát - Phú Thuận, Q7 - MTKD 4 tầng, DT 44m2, 5.5 tỷ, đang có dòng tiển 14tr/tháng",Phú Thuận,5500000000.0,44.0,125000000.0,4.0,3.0,4.0,2.6,10.0,Sổ đỏ/ Sổ hồng,Nội thất cơ bản liền tường,Nguyễn Thị Hồng Phấn
"Kiến trúc Pháp siêu đẹp! khu sang Nguyễn Cửu Vân, P17 - 4,5x19m, 3 tầng chỉ còn 12,5 tỷ,0925 049 ***",Gia Định,12500000000.0,77.6,161082474.23,4.0,4.0,3.0,0.0,0.0,Sổ hồng,Đầy đủ,Cao Tâm
"Bán căn hộ 2PN 2WC 76m2 Sunrise City View, tầng cao tòa B view Bitexco - LM81",Tân Hưng,6500000000.0,76.0,85526315.79,2.0,2.0,0.0,0.0,0.0,Đang chờ sổ HĐMB,Đầy đủ,Ng Tuấn
"Bán gấp căn 2PN Feliz En Vista - Giá tốt nhất dự án chỉ 8,9 tỷ | sổ hồng sẵn | bao hết chi phí",Cát Lái,8900000000.0,76.4,116492146.6,2.0,2.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Vũ Trà
"Mua ngay giá tốt nhất: Độc quyền căn 2PN2WC, full nội thất, tầng cao, view trực diện sông Sài Gòn",An Khánh,6500000000.0,66.8,97305389.22,2.0,2.0,0.0,0.0,0.0,HDMB,Đầy đủ,Võ Thị Trà My
"Bán đất mặt tiền Phạm Ngọc Thạch, gần ngã 4 Mỹ Phước Tân Vạn",Bình Dương,10900000000.0,168.0,64880952.38,0.0,0.0,0.0,7.0,0.0,Sổ hồng.,Không rõ,LÊ VĂN HUY
Nhà ngang 5m - Cuối Nguyễn Oanh nối dài - CÓ gagare ôtô - chỉ 5.3 tỷ,An Phú Đông,5300000000.0,53.0,100000000.0,2.0,3.0,3.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Không rõ,Ngọc Kiều
Đất mặt tiền Vườn Lài. 8m x 45m -338m2 - Kinh doanh tốt - Gần cầu Sắt APĐ - Giáp Gò Vấp. Giá tốt,An Phú Đông,25000000000.0,338.0,73964497.04,0.0,0.0,0.0,8.0,15.0,Sổ đỏ/ Sổ hồng,Không rõ,HOÀNG CHIỀU BĐS HỒ CHÍ MINH
Bán đất Phú Hoà gần vành đai 3 thổ cư gần full hồng,Phú Lợi,9980000000.0,525.4,18995051.39,0.0,0.0,0.0,0.0,5.0,Sổ đỏ/ Sổ hồng,Không rõ,LÊ VĂN HUY
Huỳnh Văn Bánh - 59m2 - 4 tầng - sát mặt tiền - vuông vức - Phú Nhuận - 8.3 tỷ,Phú Nhuận,8300000000.0,59.0,140677966.1,5.0,6.0,4.0,4.0,4.0,Sổ đỏ/ Sổ hồng.,Không rõ,PHẠM THỊ KIM HUỆ
Nhà 1/ Tô Ngọc Vân - Ngay khu nhà phố (DT 4 x 19 - 1 trệt 2 lầu 4PN - có sân xe hơi),Thới An,5950000000.0,72.0,82638888.89,4.0,5.0,3.0,4.0,7.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Nguyễn Văn Hoàng
Bán đất Phú Mỹ mặt tiền DX 025 gần chợ gần trường học,Bình Dương,4150000000.0,158.8,26133501.26,0.0,0.0,0.0,6.0,6.0,Sổ đỏ/ Sổ hồng,Không rõ,LÊ VĂN HUY
Bán đất mặt tiền DX 008 Phú Mỹ sát bên trường lái,Bình Dương,3650000000.0,173.7,21013241.22,0.0,0.0,0.0,5.0,0.0,Sổ đỏ/ Sổ hồng,Không rõ,LÊ VĂN HUY
"Hiếm! Đất TL28 gần chợ Cầu Đồng, SHR 54m2 full khu xóm xây mới, vỉa hè cây xanh vị trí VIP",An Phú Đông,3700000000.0,54.0,68518518.52,0.0,0.0,0.0,4.0,7.0,Sổ đỏ/ Sổ hồng,Không rõ,Đoàn Nguyên
Bán nhà 72m2 mặt tiền Đường Tân Quý - Tân Phú - Gần Aeon Mall,Tân Sơn Nhì,12300000000.0,72.0,170833333.33,2.0,1.0,1.0,4.0,20.0,Sổ đỏ/ Sổ hồng,Cơ bản,Trung Hữu Nguyễn
"Bán đất KDC Bình Nguyên gần công viên Đông Hòa, TP. HCM",Đông Hòa,6100000000.0,100.0,61000000.0,0.0,0.0,0.0,5.0,16.0,Sổ đỏ/ Sổ hồng,Không rõ,Võ Chí Công
Bán đất KDC 1181 Lê Văn Lương Nhà Bè LH0939 500 ***,Nhà Bè,6800000000.0,80.0,85000000.0,0.0,0.0,0.0,5.0,8.0,Có sổ.,Không rõ,Nguyễn Thành Hoàn
Chính chủ gửi bán căn góc Celesta Rise 89m2 2PN2WC HTCB CDT giá rẻ nhất,Nhà Bè,6500000000.0,89.0,73033707.87,2.0,2.0,0.0,0.0,0.0,Hợp đồng mua bán,Nội thất: HTCB.,Trần Văn Nghĩa
"Bán nhà sổ riêng Nguyễn Văn Quỳ, Quận 7",Phú Thuận,2350000000.0,17.0,138235294.12,2.0,2.0,3.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Không rõ,Hoài Tâm
"Bán gấp lô góc ngã tư ngang 6,5m tổng 130m2 mặt tiền đường 22m, ngay QL1K giáp Làng Đại Học Thủ Đức",Đông Hòa,8600000000.0,130.0,66153846.15,0.0,0.0,0.0,6.5,22.0,Sổ đỏ/ Sổ hồng.,Không rõ,NGUYỄN VIỆT ĐỨC
Chính chủ gửi bán căn hộ Celesta Rise căn góc 106m2 giá tốt nhất 3PN 2WC cửa Tây Nam,Nhà Bè,6700000000.0,106.0,63207547.17,3.0,2.0,0.0,0.0,0.0,Hợp đồng mua bán,Không nội thất,Trần Văn Nghĩa
"Bán căn 2PN2WC, Origami - Vinhomes Q9, DT 54m2, giá 3.2 tỷ, nhà mới ở ngay, view thoáng không chắn",Long Bình,3200000000.0,54.0,59259259.26,2.0,2.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng (sử dụng chung).,Cơ bản,Tuấn Võ
"Rẻ nhất 1/ đường 6 Nguyễn Xiển, kề Vinhomes Q9 DT: 58m2, giá 3.350tỷ SHR đường ô tô",Long Bình,3350000000.0,58.0,57758620.69,0.0,0.0,0.0,4.3,7.0,Sổ đỏ/ Sổ hồng,Không rõ,Thu Trúc
"8974 - Bán đất KDC Đông Hoà C gần Quốc Lộ 1K, Làng ĐHQG - Khu Vip Đông Hoà, Dĩ An - 62,5m2 - 4,98tỷ",Đông Hòa,4980000000.0,62.5,79680000.0,0.0,0.0,0.0,5.0,12.0,Sổ đỏ/ Sổ hồng,Không rõ,Đặng Lập
Căn 2 phòng ngủ tầng view sân vườn 11.9 tỷ Lumiere Riverside,Bình Trưng,11900000000.0,73.0,163013698.63,2.0,2.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng.,Cơ bản.,Võ Văn Hiệp
"Bán nhà góc 2 mặt tiền đường Bình Giã (gần biển), sát đường Lê Hồng Phong, Phường 8, Vũng Tàu",Tam Thắng,16500000000.0,84.8,194575471.7,2.0,0.0,3.0,5.2,25.0,Sổ đỏ/ Sổ hồng,Không rõ,Trần Minh Đức
Bán đất hẻm xe tải đường Nguyễn Ảnh Thủ phường TCH quận 12,Tân Thới Hiệp,3780000000.0,50.0,75600000.0,0.0,0.0,0.0,4.0,6.0,Sổ đỏ/ Sổ hồng.,Không rõ,Vũ Tiến Định
"Linh Xuân - đất 93m2 ( 4,6x20.5m) - đường 8m - chỉ 4,6 tỷ",Linh Xuân,4600000000.0,93.0,49462365.59,0.0,0.0,0.0,4.6,8.0,Sổ đỏ/ Sổ hồng.,Không rõ,Thanh Pha
"Nhà nhỏ, giá rẻ, Trần Quang Diệu, Quận 3, hẻm xe hơi thẳng tắp, 2 tầng, 22m2, giá chỉ 3,6 tỷ",Nhiêu Lộc,3600000000.0,22.0,163636363.64,1.0,1.0,2.0,0.0,4.0,Sổ đỏ/ Sổ hồng,Không nội thất,Thắng Hồ
Nhà bán hẻm 3m. Diện tích rộng. Mới vào ở ngay.,Tân Hưng,3950000000.0,29.5,133898305.08,2.0,2.0,2.0,5.0,3.5,Sổ đỏ/ Sổ hồng,Không rõ,Hoài Tâm
"Quận 7 - Đường Số 53 - Lâm Văn Bền - Ngay Lotte Mart - 2 tầng - 4x23 - chỉ 9,9 tỷ",Tân Thuận,9900000000.0,80.2,123441396.51,3.0,2.0,2.0,4.0,12.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Nguyễn Nhật Thành
"Bán đất 110,8m2, 1,69 tỷ, tại Nguyễn Văn Khạ, Tân An Hội, Củ Chi, TP.HCM",Tân An Hội,1690000000.0,110.8,15252707.58,2.0,0.0,0.0,7.5,8.0,Sổ đỏ/ Sổ hồng,Không rõ,Đào Xuân Thành
Cạnh Lotte Him Lam ô tô đỗ sát nhà 3 phòng ngủ bề ngang 6.6m bề thế. Chỉ 6.5 tỷ,Tân Thuận,6500000000.0,45.06,144252108.3,3.0,3.0,2.0,6.6,8.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Nam Vinh
Căn hộ dịch vụ 6 tầng + hầm 125m2 33PN đường nhựa 8m - full nội thất - Thu nhập 150tr/tháng - 25 tỷ,Tân Thuận,25000000000.0,125.0,200000000.0,33.0,33.0,6.0,0.0,8.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Nguyễn Tài Phát
"Bán lô đất phường An Phú Đông, Q12, DT 4x21m. Giá 3,8 tỷ. HH 1%",An Phú Đông,3800000000.0,84.4,45023696.68,3.0,0.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Không rõ,Nguyễn Thị Hồng Nga
"Cần bán nhanh đất thổ cư hẻm 7m 409 Nguyễn Văn Tạo, Long Thới, Nhà Bè",Hiệp Phước,3700000000.0,85.0,43529411.76,0.0,0.0,0.0,5.0,7.0,Sổ đỏ/ Sổ hồng.,Không rõ,Nguyễn Quang Hợp
"Chính chủ bán căn hộ chung cư tại Khu căn hộ EHome 3, 2,2 tỷ, 51m2, 1PN, 1WC",An Lạc,2200000000.0,51.0,43137254.9,1.0,1.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Cơ bản,Nguyễn Quốc Trung
"Hạ giá 1 tỷ nhà HXH 5m Bành Văn Trân, P7, công nhận 74m2, dài 16m, nở hậu 6.4m, chỉ còn 11.5 tỷ TL",Tân Sơn Nhất,11500000000.0,74.0,155405405.41,3.0,4.0,2.0,0.0,5.0,Sổ đỏ/ Sổ hồng,"Cao cấp: Điều hòa, tủ lạnh, giường, tủ quần áo, tủ rượu, bàn ăn, sofa...",Đào Hoàng Hà Victory Real
"10,5 tỷ bán nhà mặt tiền Phạm Hồng Thái 6,66x18m thành phố Vũng Tàu. Giá còn bớt lộc",Tam Thắng,10500000000.0,112.0,93750000.0,0.0,0.0,0.0,6.66,0.0,Sổ đỏ.,Không rõ,Phan Đăng Nguyên
"Chính chủ bán nhanh River Panorama - 2PN, 2WC - Sổ hồng - Đầy đủ nội thất mới - Chỉ 4,7 tỷ",Phú Thuận,4700000000.0,65.0,72307692.31,2.0,2.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Hoàng Quốc Cường
"Nhà 10 tỷ có dòng tiền 60tr/tháng, Bình Thạnh, sổ 57m2, 5 tầng, 300m2 sử dụng. Giá siêu hời",Bình Lợi Trung,10000000000.0,57.0,175438596.49,11.0,11.0,5.0,0.0,20.0,Sổ đỏ/ Sổ hồng,Cơ bản,Ngô Văn Hải
"Chủ cần vốn trả ngân hàng nên nhượng gấp đất Bình Nguyên dãy A14 - N2, N3 giá thấp hơn TT 500tr",Đông Hòa,5000000000.0,97.5,51282051.28,0.0,0.0,0.0,5.0,16.0,Sổ đỏ/ Sổ hồng.,Không rõ,Hồ Thị Tường Vy
"140m2 (ngang 5m x dọc 28m) có thổ cư, xây dựng 5 tấm là lợi thế, Mặt tiền Đào Sư Tích, Nhà Bè",Nhà Bè,7500000000.0,140.0,53571428.57,0.0,0.0,0.0,5.0,20.0,Sổ đỏ/ Sổ hồng.,Không rõ,Nguyễn Thanh Kỳ
"Chính chủ gửi bán 2PN Ruby Celadon, 70m², đã có sổ hồng, vay 80%, giá 4.4 tỷ",Tân Sơn Nhì,4400000000.0,70.0,62857142.86,2.0,2.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng.,Đầy đủ.,Lê Nhật Trường
"Bay gấp lô vườn bưởi gần KCN Bàu Bàng 292,6m², thổ cư 100m2 sẵn sổ giá hời",Trừ Văn Thố,920000000.0,292.6,3144224.2,3.0,0.0,0.0,5.0,8.0,Sổ đỏ/ Sổ hồng,Không rõ,Võ Thanh Thảo
"Bán căn 2PN2WC view công viên 36ha ngắm pháo hoa, DT73m2, giá 5.450tỷ The Beverly - Vinhomes Quận 9",Long Bình,5450000000.0,73.0,74657534.25,2.0,2.0,0.0,0.0,0.0,HĐMB,Không rõ,Tuấn Võ
"Nhà đẹp Phạm Văn Chiêu - cách mặt tiền 9,5m - ngang hơn 5m - giá đẹp hơn nhà",An Hội Tây,6900000000.0,43.0,160465116.28,3.0,0.0,5.0,5.5,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Trần Hồng Quang
Bán nhà mặt tiền Lê Văn Lộc vị trí buôn bán sầm uất gần đường 30/4 chỉ 13 tỷ,Tam Thắng,13000000000.0,95.0,136842105.26,0.0,0.0,2.0,4.7,20.0,Sổ đỏ/ Sổ hồng.,Không rõ,Nguyễn Duy Hiệp
Sát Phạm Văn Chiêu nhà vừa xây full nội thất - 5.3 tỷ,An Hội Tây,5300000000.0,36.6,144808743.17,3.0,2.0,2.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Trần Hồng Quang
"Bán nhà riêng 1 sẹc đường Quang Trung, P8, quận Gò Vấp, DT 41m2, 3 lầu, 5PN, 7WC",Thông Tây Hội,6500000000.0,41.0,158536585.37,5.0,7.0,4.0,0.0,3.5,Sổ đỏ/ Sổ hồng,Full nội thất.,Nguyễn Thị Hồng Nga
"Bán đất nền dự án Centana City, 5,9 tỷ, 102.4m2, Q9, HCM giá ưu đãi",Long Trường,5900000000.0,102.4,57617187.5,0.0,0.0,0.0,5.0,10.0,Sổ đỏ/ Sổ hồng,Không rõ,Lê Trung Cang
"Bán nhà khu Bình Phú, mt đường số 22, DT 4 x 19m, 3.5 tấm, 12.5 tỷ. Gần ST Mega",Bình Phú,12500000000.0,76.0,164473684.21,4.0,5.0,4.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Không rõ,Huy - Tín Hưng
"Vị trí đắc địa để xây CHDV - DT 5x20m - ngay đại học Luật TPHCM - Quốc lộ 13, Thủ Đức",Hiệp Bình,8000000000.0,100.0,80000000.0,0.0,0.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng.,Không rõ,Nguyễn Anh Tiến
"Nhà đẹp Trần Xuân Soạn Q7 - Ngang 4,4m - 3PN, BTCT đúc kiên cố - Ngay Him Lam, chỉ 5,6 Tỷ TL",Tân Hưng,5600000000.0,54.3,103130755.06,3.0,2.0,2.0,4.4,2.5,Sổ đỏ/ Sổ hồng,Cơ bản,Mr Đàm
"Cần bán gấp lô đất đẹp 100m2 trục chính KDC Châu Thới, Bình An, TP Dĩ An",Đông Hòa,4300000000.0,100.0,43000000.0,0.0,0.0,0.0,5.0,16.0,Sổ đỏ/ Sổ hồng.,Không rõ,Nguyễn Anh Khoa
"Bán căn hộ chung cư Thuận Việt, Q11, 121,8m2, 4PN, view đẹp, 7,8 tỷ, sổ hồng chính chủ",Phú Thọ,7800000000.0,121.8,64039408.87,4.0,3.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Không rõ,Thanh
Oto 4 chỗ - Huỳnh Tấn Phát - 2 tầng ở ngay - 66m2 - 7.5 tỷ,Phú Thuận,7500000000.0,66.0,113636363.64,2.0,2.0,2.0,5.1,5.0,Sổ đỏ/ Sổ hồng,Không rõ,Lê Thanh Thuý
Bán nhà hẻm 6m Quang Trung - P. 8 - Gò Vấp DT: 4x16m 3 lầu khu đồng đẹp an ninh,Thông Tây Hội,8800000000.0,61.0,144262295.08,4.0,5.0,4.0,4.0,6.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Nguyễn Văn Vinh
Chính chủ gửi bán căn 3PN PN - Techcon - Coop Mart Bình Triệu ngay ngã tư Phan Xích Long,Cầu Kiệu,10000000000.0,127.0,78740157.48,3.0,3.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Nguyễn Lê Quốc Nhân
"310m2, đất thổ cư - Bùi Công Trừng, Hóc Môn chỉ 4tỷ440 triệu",Đông Thạnh,4440000000.0,310.0,14322580.65,0.0,0.0,0.0,18.0,2.0,Sổ đỏ/ Sổ hồng.,Không rõ,Vũ Thịnh
Đặng Văn Ngữ - hẻm 4m thông Nguyễn Trọng Tuyển - lô góc đang cho thuê 14tr/tháng,Phú Nhuận,6790000000.0,41.9,162052505.97,0.0,0.0,2.0,0.0,4.0,Sổ đỏ/ Sổ hồng ( sử dụng chung),Cơ bản,Trần Hồng Quang
"Độc quyền căn 1PN + giá 3.4 tỷ, đã có sổ, DT54m2, The Beverly - Vinhomes Q9, tầng trung view thoáng",Long Bình,3400000000.0,49.0,69387755.1,1.0,1.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Không rõ,Tuấn Võ
"Huỳnh Tấn Phát Q7 - 8.85 tỷ - ô tô ngủ trong nhà - MT 4.7m, DT 50m2 4.7x12.9m, nội thất cao cấp",Phú Thuận,8850000000.0,50.0,177000000.0,4.0,5.0,4.0,4.7,4.0,Sổ đỏ/ Sổ hồng,Nội thất cao cấp,Nguyễn Thị Hồng Phấn
"Bán nhà mới Phan Văn Hân sát quận 1. CN 48.6m2, 4PN, 3WC giá chỉ 6.5 tỷ",Gia Định,6500000000.0,50.0,130000000.0,4.0,3.0,2.0,0.0,30.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Ngô Văn Hải
Chủ thiện chí bán nền đất KDC Phú Nhuận 300 m2 - mặt tiền đường 20m giá siêu tốt - chỉ 90 triệu/m2,Phước Long,27000000000.0,300.0,90000000.0,0.0,0.0,0.0,15.0,20.0,Sổ hồng.,Không rõ,Phạm Thảo Sương
"Bán đất đường 10m DT 5x20m, công nhận 100m2 Nguyễn Oanh Phường 17-Gò Vấp, gần chung cư Osimi",Gò Vấp,11200000000.0,100.0,112000000.0,1.0,1.0,1.0,5.0,10.0,Sổ đỏ/ Sổ hồng,Không nội thất,Nguyễn Văn Vinh
"Căn hộ C/C lầu 1 đẹp lung linh, full nội thất - Phan Liêm - 45/50m2 - 4,35 tỷ",Tân Định,4350000000.0,45.0,96666666.67,1.0,1.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Full.,Chị Hoa
"Căn góc 2 mặt tiền hẻm xe hơi - Huỳnh Tấn Phát, 8,5 tỷ, 104 m2, 4 tầng, 7 phòng",Tân Mỹ,8500000000.0,104.0,81730769.23,7.0,7.0,4.0,5.5,3.0,Sổ đỏ/ Sổ hồng,Không rõ,Mr Đàm
Bán đất tại xã An Nhơn Tây mặt tiền đường Nguyễn Thị Mi ngay trung tâm 5x23 ONT. Giá 1 tỷ 300 triệu,An Nhơn Tây,1300000000.0,114.0,11403508.77,0.0,0.0,0.0,5.0,8.0,Sổ đỏ/ Sổ hồng,Không rõ,Cao Kiếm Hùng Nhân
Giá tốt khu Mũi Tàu Lạc Long Quân nhà 3 tầng hẻm ô tô quay đầu mới giảm mạnh,Tân Sơn Nhất,8100000000.0,41.0,197560975.61,3.0,3.0,3.0,5.0,5.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Nguyễn Đức Duy
"Bán gấp lô đất SHR 138m2, 3 tỷ TL, xã Tân Nhựt, Bình Chánh, gần chợ, bệnh viện Nhi Đồng TP",Tân Nhựt,3000000000.0,138.0,21739130.43,0.0,0.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Không rõ,Trí Trung
Hiếm! Lô đất rẻ khu bên sông - S 127.8m2 ngang 6m - đường 8m - ngay TTTM Gigamall Phạm Văn Đồng,Hiệp Bình,13500000000.0,127.8,105633802.82,0.0,0.0,0.0,6.0,8.0,Sổ đỏ/ Sổ hồng.,Không rõ,Nhung Nguyễn Ngọc Nhân
"Bán căn hộ 1PN tháp T4 dự án Masteri Thảo Điền, hỗ trợ vay 80%. LH0936 721 ***Mr. Hoài",An Khánh,5500000000.0,50.3,109343936.38,1.0,0.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Nguyễn Duy Hoài
"Nhà đẹp 4 tầng đúc - Xe Hơi Ngủ Nhà Lâm Văn Bền P. Tân Kiểng Q. 7 - Ngang 5m - 82,2m2 - 11.89 tỷ",Tân Hưng,11890000000.0,82.2,144647201.95,3.0,4.0,4.0,5.0,6.0,Sổ đỏ/ Sổ hồng,Cơ bản,Trần Nguyễn Minh Phúc
Bán nhà diện tích khủng dài miên man 36m - MT kinh doanh sầm uất - 163m2 công nhận chỉ 7.5 tỷ TL,Hóc Môn,7500000000.0,163.0,46012269.94,5.0,3.0,2.0,4.5,20.0,Sổ đỏ/ Sổ hồng.,Không rõ,Trần Thị Hồng Vân
Giảm 200 triệu bán nhanh căn hộ đẹp full nội thất chung cư Hoàng Kim Thế Gia - sổ hồng riêng,Bình Trị Đông,4050000000.0,81.4,49754299.75,3.0,2.0,0.0,0.0,0.0,Sổ hồng,Đầy đủ,Lan Anh
"Có ngủ dưới trệt - HXH - 4,2 x 13m - 50m2 - ngay Lạc Long Quân - Lý Thường Kiệt - gần chợ Ông Địa",Tân Hòa,7600000000.0,50.0,152000000.0,3.0,0.0,2.0,4.2,5.0,Sổ đỏ/ Sổ hồng,Không rõ,Châu
"Giảm 5 tỷ! Tòa nhà 5x27m mặt tiền Tô Ngọc Vân vị trí đắc địa, sầm uất nhất Thủ Đức",Thủ Đức,25000000000.0,135.0,185185185.19,0.0,0.0,7.0,5.0,0.0,Sổ đỏ/ Sổ hồng,Không rõ,Nguyễn Đạt Tài
"Bán căn hộ Sky Center, 2PN, 2WC, 74m2, view hồ bơi, giá 5 tỷ 880, liên hệ0908 435 ***",Tân Sơn Hòa,5880000000.0,74.0,79459459.46,2.0,2.0,0.0,0.0,0.0,Hợp đồng mua bán,Cơ bản,Như Viễn
Sổ hồng bán căn 59m2 2PN 2WC - view hồ bơi tháp vip D - Sẵn gói nội thất WestGate - LH0899 996 ***,Tân Nhựt,2720000000.0,59.0,46101694.92,2.0,2.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ.,Pkd An Gia
"Bán đất nền dự án KDC Phú Xuân Vạn Phát Hưng, 240m2,giá 50tr/m2,view kênh đẹp.LH:0932 334 ***Thuận",Nhà Bè,12000000000.0,240.0,50000000.0,0.0,0.0,0.0,10.0,12.0,Hợp đồng mua bán,Không rõ,Huỳnh Duy Thuận
Nhà mới cấp 4 - 116m2 - đường Số 53 - Lâm Văn Bền - Quận 7 - ngay Lotte Mart - Chỉ 16 Tỷ,Tân Hưng,16000000000.0,116.0,137931034.48,2.0,1.0,1.0,5.5,12.0,Sổ hồng,Đầy đủ,Nguyễn Nhật Thành
"Bán 4,6 tỷ ô tô vào nhà MT rộng 4,8m, hẻm 7m thông Bùi Tư Toàn cạnh Kinh Dương Vương và BX Miền Tây",An Lạc,4600000000.0,45.5,101098901.1,2.0,1.0,2.0,4.8,7.0,Sổ đỏ/ Sổ hồng,Không rõ,Phan Tấn Tài
Đất HCM giá 950tr cho 84m2 giáp kế bên chợ Trung Lập Thượng Thái Mỹ Củ Chi. SHR làm việc với chủ,Thái Mỹ,950000000.0,84.0,11309523.81,0.0,0.0,0.0,5.0,10.0,Sổ đỏ/ Sổ hồng,Không rõ,Nhật Khang
Bán nhà Quận 7 - nhà thông Hoàng Trọng Mậu - cạnh khu Him Lam - Sổ riêng,Tân Hưng,7150000000.0,59.1,120981387.48,2.0,0.0,2.0,5.0,2.0,Sổ đỏ/ Sổ hồng,Cơ bản,Đỗ Trường Hân
"Chính chủ bán 115,7m2 đất đường Nguyễn Cư Trinh, Long Hương, TP Bà Rịa chỉ 3,2 tỷ",Long Hương,3200000000.0,115.7,27657735.52,0.0,0.0,0.0,5.0,17.0,Sổ đỏ/ Sổ hồng.,Không rõ,Lê Thị Thu Tuyến
"Mặt tiền hẻm 1959 lô góc 140m2 giảm mạnh còn 2,99 tỷ",Hiệp Phước,2990000000.0,140.0,21357142.86,0.0,0.0,0.0,8.0,7.0,Sổ đỏ/ Sổ hồng,Không rõ,Datnennhabe.vn
Một căn duy nhất ngang 7m giá 18.5 tỷ đường Nguyễn Trãi quận 1,Cầu Ông Lãnh,18500000000.0,149.0,124161073.83,0.0,0.0,0.0,7.0,0.0,Sổ đỏ/ Sổ hồng,Không rõ,Phạm  Hân
"Bán nhà đường nội bộ khu Bình Phú, 4.2 x 15m, 3.5 tấm, 9.1 tỷ, gần ST Mega",Bình Phú,9100000000.0,60.0,151666666.67,4.0,5.0,4.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Không rõ,Huy - Tín Hưng
Bán gấp lô đất đẹp đường 100m2(5x20) 1 tỷ 2 đường Hồ Văn Tắng xã Tân Phú Trung huyện Củ Chi SHR,Củ Chi,1200000000.0,100.0,12000000.0,0.0,0.0,0.0,5.0,10.0,Sổ đỏ/ Sổ hồng,Không rõ,Ngọc Trâm
Đất đẹp Thạnh Mỹ Lợi 85.6m 4.5x21m cách 3 bước ra đường lớn 12m cách Nguyễn Thị Định 200m chỉ 7.8tỷ,Cát Lái,7800000000.0,85.6,91121495.33,0.0,0.0,0.0,4.0,4.0,Sổ đỏ/ Sổ hồng,Không rõ,Thành Nghĩa
"Bán River Panorama Quận 7 - Đầy đủ nội thất mới 100% - 2PN, 2WC - Sổ hồng - Có hỗ trợ vay",Phú Thuận,4700000000.0,65.0,72307692.31,2.0,2.0,0.0,0.0,0.0,Sổ đỏ/ Sổ hồng,Đầy đủ,Hoàng Quốc Cường
Sát KDC Đông Dương - 150m2 - kế Bưng Ông Thoàn - SHR vuông vức - đường 10m - chỉ 7.7 tỷ TL mạnh,Long Trường,7700000000.0,150.0,51333333.33,0.0,0.0,0.0,6.7,10.0,Sổ đỏ/ Sổ hồng,Không rõ,Nguyễn Bảo Lộc
